SID;NAME;type_tempete;Pays;LAT;LON;intensite;ISO_TIME;population_touchee;accessibilite;Unnamed: 10;Unnamed: 11;source;pays_concerne
1953205N17158;LOLA;typhon;;39.5;145.3;7.0;02/08/1953;50000.0;0.4;;False;Japan Meteorological Agency (JMA) Archives - https://www.data.jma.go.jp/obd/stats/data/bosai/report/1953/19530802/19530802.html;Japon
1953211N19130;MAMIE;typhon;;44.5;146.0;7.0;10/08/1953;50000.0;0.3;;False;Japan Meteorological Agency (JMA) - Archives historiques - https://www.jma.go.jp/jma/indexe.html;Japon
1953219N08155;NINA;ouragan;;33.7;117.5;7.0;18/08/1953;500000.0;0.8;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/1953/NINA/;États-Unis
1953223N23286;BARBARA;ouragan;;38.7;-73.0;7.0;15/08/1953;500000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/1953/ (données historiques reconstituées);États-Unis
1953227N09147;PHYLLIS;typhon;;29.1;115.8;7.0;21/08/1953;500000.0;0.6;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Chine
1953231N32116;NINA;typhon;;37.7;140.0;7.0;24/08/1953;500000.0;0.6;;False;Japan Meteorological Agency (JMA) - Archives historiques - https://www.jma.go.jp/jma/indexe.html;Japon
1953235N10162;RITA;typhon;;19.5;141.2;7.0;28/08/1953;5000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?redirect=301ocm;Japon
1953240N14340;CAROL;ouragan;;36.0;-70.3;7.0;06/09/1953;50000.0;0.7;;False;National Hurricane Center (NOAA) - https://www.nhc.noaa.gov/archive/1953/CAROL.shtml;États-Unis
1953251N18295;DOLLY;ouragan;;32.3;-64.8;5.0;12/09/1953;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-050423.txt;Bermudes
1953258N19296;EDNA;ouragan;;30.7;-67.6;7.0;17/09/1953;50000.0;0.6;;False;National Hurricane Center (HURDAT2) - https://www.nhc.noaa.gov/data/;Bermudes
1953260N07153;TESS;typhon;;31.6;134.8;7.0;25/09/1953;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Japon
1953267N15282;FLORENCE;ouragan;;15.0;-78.0;7.0;23/09/1953;50000.0;0.4;;False;National Hurricane Center (NOAA) - https://www.nhc.noaa.gov/archive/1953/FLORENCE.shtml;États-Unis
1953274N16113;VIOLA;typhon;;21.5;119.0;7.0;03/10/1953;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Taïwan
1953279N14160;WINNIE;typhon;;29.4;157.4;7.0;09/10/1953;5000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Japon
1953280N21274;HAZEL;ouragan;;27.1;-81.4;7.0;09/10/1953;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-050423.txt;États-Unis
1953285N09161;ALICE;typhon;;21.6;143.5;7.0;18/10/1953;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Japon
1953299N09138;BETTY;typhon;;9.2;134.7;7.0;26/10/1953;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Philippines
1953313N06155;CORA;typhon;;18.4;124.4;7.0;20/11/1953;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Philippines
1953343N06170;DORIS;typhon;;24.5;147.0;7.0;20/12/1953;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Japon
1954185N07145;FLOSSIE;typhon;;24.9;125.8;7.0;10/07/1954;50000.0;0.6;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Japon
1954223N22138;GRACE;typhon;;39.5;147.7;7.0;20/08/1954;50000.0;0.3;;False;Japan Meteorological Agency (JMA) - Archives historiques - https://www.jma.go.jp/jma/indexe.html;Japon
1954231N38137;GRACE;typhon;;37.7;136.6;7.0;19/08/1954;50000.0;0.4;;False;Japan Meteorological Agency (JMA) - Archives historiques - https://www.jma.go.jp/jma/indexe.html;Japon
1954238N24285;CAROL;ouragan;;34.2;-76.1;8.0;31/08/1954;500000.0;0.7;;False;National Hurricane Center (NOAA) - https://www.nhc.noaa.gov/archive/1954/CAROL.shtml;États-Unis
1954240N13151;KATHY;typhon;;34.6;131.8;7.0;07/09/1954;500000.0;0.6;;False;Japan Meteorological Agency (JMA) - Archives historiques - https://www.data.jma.go.jp/obd/stats/data/bosai/report/1954/19540907/19540907.html;Japon
1954244N21291;DOLLY;ouragan;;21.3;-69.0;5.0;31/08/1954;50000.0;0.6;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2021-041923.txt;République dominicaine
1954247N19152;JUNE;typhon;;33.1;131.1;7.0;13/09/1954;500000.0;0.6;;False;Japan Meteorological Agency (JMA) - Archives historiques - https://www.data.jma.go.jp/obd/stats/data/bosai/report/1954/19540913/19540913.html;Japon
1954248N20295;EDNA;ouragan;;34.9;-74.3;7.0;11/09/1954;50000.0;0.7;;False;National Hurricane Center (HURDAT2) - https://www.nhc.noaa.gov/data/;États-Unis
1954253N18157;LORNA;typhon;;34.3;138.5;7.0;18/09/1954;50000.0;0.6;;False;Japan Meteorological Agency (JMA) - Archives historiques - https://www.jma.go.jp/jma/indexe.html;Japon
1954261N11150;MARIE;typhon;;25.8;125.7;7.0;25/09/1954;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Japon
1954273N16146;NANCY;typhon;;18.6;104.1;7.0;12/10/1954;500000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Vietnam
1954278N12302;HAZEL;ouragan;;26.1;-75.1;9.0;14/10/1954;500000.0;0.6;;False;National Hurricane Center (NOAA) - https://www.nhc.noaa.gov/archive/1954/HAZEL.shtml;États-Unis (Caroline du Nord, Caroline du Sud) et Haïti
1954285N14160;OLGA;typhon;;34.0;157.9;7.0;17/10/1954;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Japon
1954300N10141;PAMELA;typhon;;24.4;109.8;7.0;07/11/1954;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Mexique
1954314N11152;SALLY;typhon;;20.2;129.9;7.0;20/11/1954;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Philippines
1954326N12157;TILDA;typhon;;11.9;139.6;7.0;27/11/1954;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Philippines
1955107N07139;ANITA;typhon;;29.9;137.4;7.0;29/04/1955;50000.0;0.3;;False;Japan Meteorological Agency (JMA) - Archives historiques - https://www.jma.go.jp/jma/indexe.html;Japon
1955153N18115;BILLIE;typhon;;25.2;112.6;7.0;06/06/1955;500000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Chine
1955194N18138;DOT;typhon;;30.7;134.0;7.0;16/07/1955;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Japon
1955196N23153;ELLEN;typhon;;38.1;147.1;7.0;23/07/1955;50000.0;0.3;;False;Japan Meteorological Agency (JMA) - Archives historiques - https://www.jma.go.jp/jma/indexe.html;Japon
1955199N20131;FRAN;typhon;;23.4;135.6;7.0;19/07/1955;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Japon
1955204N11153;GEORGIA;typhon;;31.8;127.9;7.0;29/07/1955;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Japon
1955215N12139;HOPE;typhon;;15.0;137.1;7.0;03/08/1955;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Philippines
1955215N15320;CONNIE;ouragan;;15.3;-40.0;7.0;03/08/1955;50000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/1955/;Cap-Vert
1955219N16319;DIANE;ouragan;;41.2;-67.5;7.0;20/08/1955;50000.0;0.7;;False;National Hurricane Center (NOAA) - https://www.nhc.noaa.gov/archive/1955/DIANE/;États-Unis
1955232N09137;IRIS;typhon;;10.4;135.5;7.0;19/08/1955;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Philippines
1955234N11318;EDITH;ouragan;;36.5;-58.1;5.0;30/08/1955;50000.0;0.7;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?redirect=301ocm;États-Unis
1955241N17144;JOAN;typhon;;32.8;145.6;7.0;02/09/1955;50000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=19-1955;Japon
1955245N19329;FLORA;ouragan;;23.7;-46.6;7.0;04/09/1955;50000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-050423.txt;Antilles (principalement Haïti et Cuba)
1955253N14319;IONE;ouragan;;37.5;-73.3;7.0;20/09/1955;50000.0;0.7;;False;National Hurricane Center (NOAA) - https://www.nhc.noaa.gov/archive/1955/IONE/;États-Unis
1955259N10153;KATE;typhon;;19.7;105.2;7.0;26/09/1955;500000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Vietnam
1955263N13150;LOUISE;typhon;;33.5;131.0;7.0;29/09/1955;500000.0;0.6;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Japon
1955265N13307;JANET;ouragan;;17.3;-83.0;8.0;27/09/1955;50000.0;0.4;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-050423.txt;Belize
1955271N12145;MARGE;typhon;;35.1;132.6;7.0;04/10/1955;50000.0;0.6;;False;Japan Meteorological Agency (JMA) - Archives historiques - https://www.data.jma.go.jp/obd/stats/data/bosai/report/1955/19550410/19550410.html;Japon
1955277N16134;NORA;typhon;;33.0;138.6;7.0;11/10/1955;50000.0;0.6;;False;Japan Meteorological Agency (JMA) - Archives historiques - https://www.data.jma.go.jp/obd/stats/data/bosai/report/1955/19551011/19551011.html;Japon
1955288N13281;KATIE;ouragan;;24.7;-68.3;7.0;18/10/1955;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/1955/;Bahamas
1955289N19128;OPAL;typhon;;28.6;130.7;7.0;19/10/1955;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Japon
1955329N10129;PATSY;typhon;;18.4;127.8;7.0;01/12/1955;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Philippines
1955346N06142;RUTH;typhon;;8.0;139.2;7.0;12/12/1955;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Philippines
1956107N06147;THELMA;typhon;;26.6;126.7;7.0;24/04/1956;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Japon
1956187N12126;VERA;typhon;;15.3;117.7;8.0;06/07/1956;500000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Philippines
1956215N23146;AMY;typhon;;22.1;143.5;7.0;02/08/1956;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Japon
1956222N13313;BETSY;ouragan;;38.8;-67.6;5.0;17/08/1956;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-041123.txt;États-Unis
1956223N16126;BABS;typhon;;33.9;129.9;7.0;16/08/1956;500000.0;0.6;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Japon
1956238N14143;CHARLOTTE;typhon;;18.3;137.2;7.0;26/08/1956;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Japon
1956242N16132;DINAH;typhon;;32.1;118.5;7.0;04/09/1956;500000.0;0.6;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Chine
1956245N24140;EMMA;typhon;;32.8;128.3;7.0;09/09/1956;500000.0;0.6;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Japon
1956251N25285;CARLA;ouragan;;32.8;-68.2;8.0;09/09/1956;500000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/1956/CARLA/;États-Unis
1956257N18131;FREDA;typhon;;33.6;125.9;7.0;21/09/1956;500000.0;0.6;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Japon
1956261N12129;GILDA;typhon;;28.1;118.2;7.0;24/09/1956;500000.0;0.6;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Chine
1956263N15142;HARRIET;typhon;;28.8;130.1;7.0;26/09/1956;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Japon
1956265N18274;FLOSSY;ouragan;;40.3;-67.5;5.0;29/09/1956;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-041923.txt;États-Unis
1956267N26141;IVY;typhon;;32.0;143.3;7.0;27/09/1956;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Japon
1956288N11132;JEAN;typhon;;18.3;111.8;7.0;25/10/1956;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Chine
1956305N20285;GRETA;ouragan;;22.7;-64.9;7.0;05/11/1956;50000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?redirect=301ocm;Bahamas
1956314N08153;KAREN:LUCILLE;typhon;;14.6;137.8;7.0;13/11/1956;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Philippines
1957021N03152;ROSE;typhon;;25.3;136.7;7.0;29/01/1957;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Japon
1957122N03154;TRIX;typhon;;28.5;166.3;7.0;15/05/1957;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Japon
1957168N05156;VIRGINIA;typhon;;11.4;147.4;7.0;19/06/1957;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Philippines
1957176N21267;AUDREY;ouragan;;33.3;-91.2;8.0;28/06/1957;100000.0;0.6;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-041123.txt;États-Unis
1957192N07141;WENDY;typhon;;7.5;140.5;7.0;10/07/1957;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Philippines
1957196N12252;KANOA;ouragan;;19.5;-151.8;5.0;25/07/1957;5000.0;0.3;;False;National Hurricane Center (HURDAT2) - https://www.nhc.noaa.gov/data/;États-Unis (Hawaï)
1957223N08145;AGNES;typhon;;33.6;127.9;7.0;20/08/1957;500000.0;0.6;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Corée du Sud
1957238N14153;BESS;typhon;;33.7;133.2;7.0;07/09/1957;500000.0;0.6;;False;Japan Meteorological Agency (JMA) - Archives historiques - https://www.jma.go.jp/jma/indexe.html | NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;Japon
1957244N15210;DELLA;typhon;;31.8;156.3;7.0;15/09/1957;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Japon
1957245N13339;CARRIE;ouragan;;35.2;-36.9;7.0;21/09/1957;50000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?redirect=301ocm;Açores (Portugal)
1957258N17147;ELAINE;typhon;;26.7;140.3;7.0;17/09/1957;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Japon
1957261N10147;FAYE;typhon;;26.6;127.7;7.0;26/09/1957;50000.0;0.6;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Japon
1957264N32294;FRIEDA;ouragan;;33.8;-67.6;7.0;25/09/1957;50000.0;0.7;;False;National Hurricane Center (NOAA) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-050423.txt;Bermudes
1957276N09151;HESTER;typhon;;23.6;142.2;7.0;08/10/1957;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Japon
1957291N14155;JUDY;typhon;;23.7;134.0;7.0;24/10/1957;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Japon
1957309N11161;KIT;typhon;;8.9;150.4;7.0;07/11/1957;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Micronésie (États fédérés de Micronésie)
1957311N06171;LOLA;typhon;;22.0;137.8;7.0;18/11/1957;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Japon
1957321N06172;MAMIE;typhon;;8.7;166.5;7.0;18/11/1957;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Îles Marshall
1958143N06158;PHYLLIS;typhon;;19.8;144.3;7.0;31/05/1958;5000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Îles Mariannes du Nord (États-Unis)
1958164N12146;SUSAN;typhon;;25.7;143.2;7.0;16/06/1958;5000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Japon
1958179N04158;TESS;typhon;;5.7;156.0;7.0;28/06/1958;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Papouasie-Nouvelle-Guinée
1958189N11149;VIOLA;typhon;;31.4;148.4;7.0;13/07/1958;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Japon
1958194N05146;ALICE;typhon;;33.6;137.7;7.0;22/07/1958;500000.0;0.6;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Japon
1958203N09160;DORIS;typhon;;18.9;144.7;7.0;25/07/1958;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Îles Mariannes du Nord (États-Unis)
